transaction_id,customer_age,customer_tenure_days,product_category,unit_price,quantity,discount_pct,total_amount,is_returning_customer,payment_method,day_of_week,is_fraud
1608,43,54,Sports,140.5,2,13.1,184.13,0,Credit Card,Fri,0
1609,41,1259,Clothing,183.95,3,28.7,417.07,0,Debit Card,Sat,0
1610,43,1060,Beauty,44.35,1,45.0,25.92,1,Credit Card,Thu,0
1611,33,335,Clothing,70.36,3,35.3,140.22,0,UPI,Thu,0
1612,32,546,Beauty,5.14,3,14.2,19.5,0,UPI,Fri,0
1613,30,74,Sports,60.3,4,31.0,158.36,0,Credit Card,Sat,0
1614,55,45,Home,172.62,3,45.0,233.07,0,Credit Card,Fri,0
1615,23,259,Home,146.67,3,9.0,503.29,0,UPI,Sat,0
1616,50,29,Beauty,103.61,1,20.5,87.52,0,Credit Card,Sun,0
1617,37,818,Sports,179.27,1,29.7,133.02,1,PayPal,Tue,0
1618,56,143,Clothing,83.59,3,45.0,124.16,0,UPI,Thu,0
1619,34,402,Electronics,11.38,2,13.3,15.29,0,UPI,Thu,0
1620,39,482,Beauty,13.19,3,15.0,36.36,0,PayPal,Sun,0
1621,18,102,Beauty,56.2,1,45.0,59.99,0,PayPal,Tue,0
1622,31,266,Home,48.21,2,15.8,72.93,1,PayPal,Sun,0
1623,43,675,Beauty,69.38,2,14.4,137.25,1,UPI,Mon,0
1624,63,85,Sports,351.67,4,18.7,1249.66,0,UPI,Sun,0
1625,47,331,Electronics,49.04,2,22.0,45.87,0,Debit Card,Wed,0
1626,50,897,Clothing,22.73,2,45.0,22.07,0,Credit Card,Sun,0
1627,52,115,Home,112.59,2,18.3,119.67,0,Credit Card,Tue,0
1628,40,465,Clothing,72.75,6,42.8,403.06,1,UPI,Wed,0
1629,33,230,Electronics,183.05,3,27.2,326.62,0,Debit Card,Fri,0
1630,42,494,Electronics,49.15,3,11.4,157.23,0,Credit Card,Mon,0
1631,43,54,Electronics,130.19,1,24.1,90.11,0,Credit Card,Fri,0
1632,28,244,Books,46.94,2,39.5,56.74,1,UPI,Fri,0
1633,46,23,Home,24.99,5,22.9,80.71,0,Debit Card,Thu,0
1634,50,279,Sports,197.55,8,8.9,1275.84,1,UPI,Sat,0
1635,31,612,Books,22.48,3,12.6,43.88,0,PayPal,Sun,0
1636,30,894,Electronics,27.02,2,10.6,38.11,0,PayPal,Sat,0
1637,52,24,Beauty,20.13,2,11.1,25.79,0,COD,Wed,0
1638,24,545,Books,67.91,2,13.3,148.92,0,Debit Card,Mon,0
1639,37,174,Clothing,19.84,3,16.1,34.52,0,UPI,Thu,0
1640,18,210,Clothing,32.9,3,45.0,60.49,0,UPI,Fri,0
1641,48,531,Electronics,230.47,4,42.2,722.33,0,PayPal,Sat,0
1642,28,238,Books,15.4,4,16.2,37.73,0,COD,Fri,0
1643,32,293,Home,159.07,4,22.8,462.41,0,Credit Card,Tue,0
1644,42,404,Home,111.59,1,12.5,111.57,0,UPI,Wed,0
1645,29,140,Home,356.34,2,36.8,429.57,0,Credit Card,Wed,0
1646,36,230,Sports,65.61,3,45.0,118.46,0,Debit Card,Fri,0
1647,42,700,Electronics,46.06,4,23.9,153.92,0,Credit Card,Thu,0
1648,36,407,Home,32.9,2,10.7,51.2,1,Debit Card,Fri,0
1649,32,929,Clothing,27.59,1,1.6,37.92,0,COD,Sun,0
1650,37,117,Electronics,132.7,2,40.6,133.85,0,Credit Card,Sun,0
1651,48,241,Electronics,76.68,4,24.2,246.35,0,Credit Card,Sat,0
1652,20,86,Clothing,21.39,4,6.0,64.34,0,Credit Card,Fri,0
1653,23,205,Clothing,97.91,1,13.7,104.84,0,Credit Card,Tue,0
1654,36,70,Electronics,258.68,2,42.4,336.86,1,Debit Card,Wed,0
1655,18,94,Sports,377.87,2,16.8,593.66,0,Credit Card,Thu,1
1656,29,929,Beauty,14.12,2,24.1,21.09,0,Credit Card,Wed,0
1657,30,90,Books,3.0,4,45.0,11.33,0,Credit Card,Wed,0
1658,20,120,Clothing,131.28,2,4.8,318.51,0,Credit Card,Sun,0
1659,34,695,Electronics,200.76,3,12.0,394.99,0,UPI,Tue,0
1660,40,1563,Electronics,93.33,3,33.6,180.97,1,Credit Card,Mon,0
1661,61,737,Sports,245.78,3,14.8,658.82,0,Debit Card,Tue,0
1662,30,245,Beauty,17.65,3,32.5,34.54,0,Credit Card,Sun,0
1663,41,352,Home,124.42,1,9.4,104.43,1,UPI,Sat,0
1664,51,114,Home,50.79,2,5.3,121.15,0,Credit Card,Wed,0
1665,55,1109,Home,92.48,1,6.5,121.5,0,Credit Card,Mon,0
1666,48,447,Home,41.38,3,1.5,130.02,0,Debit Card,Mon,0
1667,18,466,Books,15.51,4,32.5,34.52,0,Debit Card,Sat,0
1668,52,8,Clothing,99.0,5,27.0,362.98,0,PayPal,Fri,0
1669,36,670,Clothing,27.69,4,10.5,91.81,0,UPI,Mon,0
1670,39,572,Home,80.93,2,10.0,160.11,0,Credit Card,Fri,0
1671,32,33,Books,32.7,3,13.4,81.82,0,Credit Card,Wed,0
1672,29,459,Electronics,38.02,3,37.1,90.43,0,Debit Card,Wed,0
1673,39,18,Home,106.52,3,36.4,187.7,0,UPI,Fri,0
1674,36,1324,Beauty,14.39,2,16.8,16.23,0,Credit Card,Wed,0
1675,40,80,Books,25.9,4,5.8,89.83,0,Credit Card,Thu,0
1676,42,367,Clothing,19.61,4,6.4,51.14,0,PayPal,Mon,0
1677,31,366,Beauty,21.8,3,4.3,47.16,0,Debit Card,Tue,0
1678,30,212,Beauty,16.18,5,9.5,73.53,0,Credit Card,Sun,0
1679,34,1056,Sports,266.93,3,16.2,770.93,1,Credit Card,Tue,0
1680,19,281,Electronics,283.85,1,10.4,353.16,0,Credit Card,Fri,0
1681,28,50,Electronics,67.71,1,18.2,66.48,0,Credit Card,Sun,0
1682,41,289,Home,93.61,4,35.2,206.74,0,COD,Thu,0
1683,59,142,Clothing,14.23,3,20.4,27.73,0,UPI,Sat,0
1684,43,541,Electronics,69.34,2,17.1,133.78,1,UPI,Thu,0
1685,48,293,Books,24.28,5,11.8,73.36,0,Debit Card,Sun,0
1686,23,289,Beauty,19.36,2,12.0,41.13,0,COD,Sat,0
1687,20,163,Sports,55.41,3,15.0,130.78,0,UPI,Wed,0
1688,42,197,Clothing,218.83,1,10.5,220.01,0,Credit Card,Tue,0
1689,41,2236,Home,101.08,2,45.0,98.34,0,UPI,Fri,0
1690,72,253,Clothing,99.22,1,15.0,82.0,0,UPI,Tue,0
1691,37,781,Home,183.48,5,15.1,742.54,0,Debit Card,Tue,0
1692,25,434,Electronics,63.54,5,23.2,291.87,0,Credit Card,Mon,0
1693,37,149,Sports,202.07,2,26.7,142.36,0,PayPal,Tue,0
1694,48,56,Books,38.59,2,45.0,57.33,0,Credit Card,Sat,0
1695,42,36,Electronics,269.29,1,6.2,362.24,1,UPI,Sat,1
1696,27,340,Sports,55.6,5,25.9,207.96,0,Credit Card,Tue,0
1697,21,625,Beauty,63.54,5,15.0,273.6,0,UPI,Sun,0
1698,29,66,Electronics,173.08,3,20.4,409.75,0,COD,Wed,0
1699,23,467,Sports,307.57,2,15.3,499.12,0,UPI,Sun,0
1700,40,507,Clothing,99.11,6,20.3,568.91,0,Credit Card,Mon,0
1701,44,848,Clothing,253.26,3,33.6,394.91,0,COD,Sun,0
1702,24,1271,Sports,274.92,3,32.2,563.49,1,UPI,Sat,0
1703,28,553,Home,68.24,2,22.5,108.09,0,Credit Card,Mon,0
1704,37,62,Electronics,233.07,2,29.2,295.42,0,PayPal,Wed,0
1705,35,296,Clothing,17.52,3,32.6,32.74,0,PayPal,Tue,0
1706,25,308,Sports,228.09,2,15.2,286.88,0,UPI,Mon,0
1707,34,455,Home,100.57,4,21.0,236.34,1,UPI,Tue,0
1708,26,252,Home,52.69,1,32.3,33.82,0,Credit Card,Fri,0
1709,41,5,Electronics,43.93,3,10.5,129.19,0,Debit Card,Wed,0
1710,33,135,Beauty,26.48,2,27.9,35.48,0,UPI,Sun,0
1711,61,700,Electronics,65.19,3,12.5,126.14,0,COD,Sat,0
1712,19,171,Sports,408.7,2,13.0,742.54,0,UPI,Sun,0
1713,46,1290,Home,88.97,3,33.5,150.94,0,Credit Card,Fri,0
1714,56,10,Home,243.65,6,24.5,936.63,0,UPI,Fri,0
1715,44,188,Electronics,67.62,3,25.6,156.11,1,Credit Card,Fri,0
1716,54,271,Clothing,119.26,7,8.7,1019.83,0,Credit Card,Tue,0
1717,26,370,Sports,239.39,4,26.5,768.38,0,UPI,Sun,0
1718,33,555,Books,47.05,4,9.7,135.56,1,PayPal,Sat,0
1719,39,169,Beauty,41.45,2,36.6,75.22,0,Debit Card,Thu,0
1720,60,66,Home,184.95,4,12.8,579.87,0,Credit Card,Sat,0
1721,48,24,Electronics,24.05,2,28.7,30.5,0,Credit Card,Tue,0
1722,56,2286,Electronics,87.95,2,41.6,120.83,1,Debit Card,Tue,0
1723,34,422,Beauty,74.52,3,22.2,208.74,1,Debit Card,Wed,0
1724,25,29,Electronics,27.89,2,37.6,37.28,0,PayPal,Thu,0
1725,46,292,Sports,65.95,1,15.2,89.65,0,Debit Card,Fri,0
1726,55,468,Books,40.14,3,27.9,73.07,1,Credit Card,Tue,0
1727,39,142,Sports,143.82,4,15.0,487.56,0,Credit Card,Sun,0
1728,60,430,Electronics,18.91,1,3.3,21.07,0,PayPal,Wed,0
1729,37,45,Electronics,34.63,3,11.9,93.06,0,Debit Card,Thu,0
1730,72,25,Home,147.73,4,37.5,291.02,0,COD,Sat,0
1731,44,91,Books,23.76,2,18.8,43.48,0,Credit Card,Mon,0
1732,51,1073,Clothing,31.51,3,31.2,67.96,1,UPI,Fri,0
1733,26,165,Home,54.77,4,7.3,249.89,0,Debit Card,Sun,0
1734,29,668,Home,120.32,3,29.0,257.35,0,UPI,Thu,0
1735,41,138,Sports,125.83,7,13.7,852.5,0,Credit Card,Wed,0
1736,36,443,Beauty,21.37,2,7.3,19.83,0,Debit Card,Tue,0
1737,30,2438,Sports,81.85,2,13.3,90.13,0,Credit Card,Fri,0
1738,44,1238,Books,62.47,2,8.7,84.44,1,COD,Thu,0
1739,44,576,Beauty,32.47,3,22.6,85.14,0,UPI,Sat,0
1740,21,824,Clothing,50.77,2,12.8,77.3,1,PayPal,Sun,0
1741,51,911,Electronics,54.44,1,37.4,35.73,0,Debit Card,Fri,0
1742,37,541,Books,75.45,2,12.9,156.44,0,UPI,Thu,0
1743,20,4,Electronics,38.09,8,18.4,450.11,0,Debit Card,Mon,0
1744,32,107,Clothing,82.81,2,7.3,162.79,0,Credit Card,Sun,0
1745,24,46,Beauty,29.77,2,7.7,55.02,0,Credit Card,Wed,0
1746,57,196,Clothing,55.92,1,28.2,59.21,0,Debit Card,Wed,0
1747,31,1145,Home,53.06,2,3.0,82.92,0,Credit Card,Wed,0
1748,65,334,Sports,139.0,4,45.0,238.21,0,Debit Card,Wed,0
1749,37,115,Clothing,52.06,2,6.5,96.61,0,Credit Card,Sat,0
1750,43,319,Sports,65.51,3,2.1,194.07,0,Debit Card,Wed,0
1751,30,411,Electronics,266.61,2,23.9,276.73,0,UPI,Sun,0
1752,33,1090,Beauty,13.19,6,5.8,57.52,0,Debit Card,Mon,1
1753,27,617,Books,19.47,2,15.6,26.51,1,COD,Sun,0
1754,31,238,Electronics,31.87,4,28.2,84.91,0,Debit Card,Fri,0
1755,32,545,Sports,165.18,4,4.6,716.04,0,COD,Thu,0
1756,27,201,Sports,104.94,2,27.1,132.52,1,COD,Tue,0
1757,30,13,Beauty,45.78,3,9.2,106.45,0,Credit Card,Fri,0
1758,31,176,Beauty,15.15,5,45.0,33.3,0,UPI,Sun,0
1759,33,210,Home,146.72,1,18.0,84.34,0,Credit Card,Wed,0
1760,30,338,Clothing,75.74,3,4.0,236.83,0,Credit Card,Sat,0
1761,42,456,Electronics,34.33,2,10.6,59.15,0,UPI,Tue,0
1762,24,82,Home,41.23,4,20.6,115.82,0,UPI,Wed,0
1763,32,449,Books,24.4,4,4.3,102.87,0,Credit Card,Sat,0
1764,45,258,Home,228.57,6,39.8,909.81,0,Debit Card,Mon,0
1765,53,763,Beauty,46.25,5,10.5,198.45,1,UPI,Fri,0
1766,43,1357,Clothing,42.02,3,6.9,107.63,1,Credit Card,Wed,0
1767,21,303,Clothing,21.26,4,15.3,84.98,0,UPI,Thu,0
1768,37,180,Home,325.67,2,14.3,503.29,0,Debit Card,Fri,0
1769,37,158,Books,25.85,1,9.3,14.87,0,Credit Card,Mon,0
1770,44,22,Home,46.35,6,5.4,322.8,0,Debit Card,Thu,0
1771,37,301,Books,64.96,5,15.2,305.09,0,UPI,Mon,0
1772,27,535,Beauty,36.89,3,16.3,76.27,0,PayPal,Tue,0
1773,27,481,Clothing,65.32,5,25.5,298.33,1,PayPal,Sat,0
1774,37,94,Home,297.29,6,27.1,1388.32,0,Debit Card,Sat,0
1775,40,839,Home,108.14,2,45.0,114.38,1,Credit Card,Sun,0
1776,34,246,Beauty,15.91,4,16.3,52.55,0,PayPal,Tue,0
1777,30,282,Beauty,17.97,5,29.8,47.44,0,COD,Tue,0
1778,38,212,Books,34.2,1,9.9,29.45,0,Credit Card,Sat,0
1779,45,194,Sports,53.13,1,7.4,52.2,0,UPI,Wed,0
1780,45,364,Electronics,39.1,4,28.4,111.57,0,Debit Card,Fri,0
1781,42,435,Clothing,369.49,4,25.2,1210.7,0,PayPal,Sat,0
1782,43,417,Books,44.67,2,45.0,67.42,0,UPI,Wed,0
1783,56,421,Beauty,34.15,3,21.7,92.54,0,Credit Card,Fri,0
1784,45,507,Electronics,13.19,4,9.4,38.69,1,Credit Card,Thu,1
1785,32,208,Electronics,65.19,5,45.0,266.66,0,PayPal,Fri,0
1786,35,33,Sports,132.71,2,9.6,180.4,0,UPI,Fri,0
1787,43,175,Beauty,27.29,2,21.7,29.91,0,Debit Card,Thu,0
1788,45,118,Electronics,88.97,3,13.8,161.29,1,Credit Card,Sat,0
1789,48,369,Home,81.83,3,7.8,225.01,0,PayPal,Tue,0
1790,44,114,Clothing,24.99,1,15.5,26.22,0,UPI,Sun,0
1791,18,231,Electronics,117.18,1,16.5,78.58,0,Credit Card,Tue,0
1792,42,87,Electronics,58.96,1,36.7,59.26,0,Credit Card,Sun,0
1793,18,1038,Books,49.26,2,5.2,114.53,1,Debit Card,Sat,0
1794,53,971,Books,122.55,3,26.5,221.4,0,Debit Card,Fri,0
1795,45,319,Home,103.44,5,15.8,549.62,0,Credit Card,Thu,0
1796,46,31,Electronics,48.52,2,39.2,58.05,0,PayPal,Fri,0
1797,30,47,Electronics,70.51,3,1.4,229.99,0,COD,Thu,0
1798,32,559,Electronics,34.29,6,30.6,160.27,0,Credit Card,Sat,0
1799,39,1381,Sports,348.7,3,1.7,1116.89,0,Debit Card,Wed,0
1800,18,117,Clothing,87.88,5,35.4,377.22,0,COD,Sun,0
1801,31,489,Clothing,20.55,2,13.0,36.22,0,PayPal,Wed,0
1802,25,105,Clothing,74.81,2,25.5,82.76,0,Credit Card,Fri,0
1803,38,82,Beauty,27.08,1,11.7,14.38,0,Credit Card,Tue,0
1804,47,436,Clothing,54.89,2,19.0,88.87,0,Credit Card,Fri,0
1805,55,215,Books,60.3,3,11.1,155.65,0,Credit Card,Wed,0
1806,38,341,Home,296.2,4,24.2,868.63,0,COD,Tue,0
1807,36,259,Electronics,52.71,1,5.7,75.78,1,Credit Card,Fri,0
1808,47,215,Beauty,12.29,2,13.6,18.45,0,Credit Card,Fri,0
1809,18,415,Sports,259.31,2,17.1,390.11,0,Credit Card,Mon,0
1810,50,262,Books,23.43,5,11.0,64.19,1,Credit Card,Fri,0
1811,20,790,Electronics,27.51,2,0.8,69.43,0,Credit Card,Tue,0
1812,25,445,Books,103.92,4,17.9,385.24,0,Debit Card,Thu,0
1813,33,671,Books,17.95,3,8.0,44.37,0,COD,Tue,0
1814,41,368,Sports,292.08,2,9.9,542.35,0,UPI,Mon,0
1815,67,703,Electronics,373.16,1,16.3,429.44,0,PayPal,Thu,0
1816,35,494,Electronics,58.14,3,7.6,172.23,0,UPI,Fri,0
1817,36,247,Electronics,99.36,4,22.6,263.19,1,Debit Card,Wed,0
1818,43,784,Electronics,31.37,3,23.3,52.61,0,Debit Card,Fri,0
1819,43,289,Clothing,206.54,4,11.0,747.36,0,Debit Card,Thu,0
1820,73,87,Clothing,33.04,3,23.4,64.72,0,UPI,Sun,0
1821,30,85,Clothing,26.91,3,41.2,47.24,0,UPI,Tue,0
1822,67,687,Home,50.57,4,37.2,130.3,1,Credit Card,Sat,0
1823,28,271,Clothing,22.54,7,28.2,125.97,0,Debit Card,Mon,0
1824,41,383,Clothing,93.12,3,10.0,255.39,1,Credit Card,Mon,0
1825,53,200,Home,78.52,1,42.8,57.26,1,Debit Card,Sat,0
1826,31,989,Clothing,192.09,1,18.0,119.74,1,Credit Card,Thu,0
1827,35,77,Sports,347.89,3,4.2,801.5,0,PayPal,Thu,0
1828,31,272,Clothing,23.05,1,28.9,22.82,0,PayPal,Sat,0
1829,61,576,Clothing,66.17,3,32.7,116.71,0,Credit Card,Sun,0
1830,47,566,Clothing,258.68,4,5.8,926.98,0,PayPal,Sat,0
1831,49,48,Electronics,310.09,4,21.8,935.98,0,UPI,Fri,0
1832,52,1355,Electronics,201.37,3,16.3,513.09,1,Debit Card,Thu,0
1833,47,172,Electronics,65.5,3,21.8,150.96,0,Debit Card,Thu,0
1834,43,980,Electronics,21.86,3,22.2,43.93,1,Debit Card,Wed,0
1835,37,431,Electronics,74.56,4,18.8,272.72,0,UPI,Sun,0
1836,51,6,Electronics,284.93,1,17.9,286.7,0,Debit Card,Wed,0
1837,40,197,Electronics,25.01,2,17.0,41.73,0,Credit Card,Wed,0
1838,59,455,Sports,343.57,3,17.3,775.5,1,COD,Wed,0
1839,49,55,Beauty,31.15,3,8.7,62.2,0,UPI,Tue,0
1840,21,868,Beauty,4.54,7,17.3,39.17,0,Credit Card,Wed,0
1841,28,534,Clothing,30.88,2,38.1,45.51,0,PayPal,Mon,0
1842,33,1279,Books,19.29,4,22.0,51.86,1,PayPal,Sat,0
1843,21,750,Electronics,137.62,2,3.4,254.71,0,COD,Wed,0
1844,26,206,Beauty,41.0,1,37.0,37.38,0,PayPal,Sat,0
1845,35,613,Electronics,62.4,4,10.6,232.75,1,PayPal,Sun,0
1846,45,33,Clothing,40.17,3,31.3,104.59,0,Debit Card,Sun,0
1847,45,120,Clothing,31.12,3,9.5,87.29,0,UPI,Thu,0
1848,34,188,Books,10.59,3,6.3,23.15,1,Credit Card,Fri,0
1849,42,471,Home,87.0,3,22.7,191.46,1,UPI,Tue,0
1850,33,280,Beauty,7.08,3,8.8,19.37,0,Debit Card,Fri,0
1851,44,48,Clothing,30.5,3,8.2,64.76,1,Credit Card,Sat,0
1852,48,96,Home,118.19,4,14.6,331.03,0,Debit Card,Sat,0
1853,44,1251,Clothing,32.12,7,7.3,202.39,1,Debit Card,Sun,0
1854,53,307,Clothing,37.77,7,16.0,262.33,1,Debit Card,Sat,0
1855,37,56,Sports,51.11,1,4.0,43.28,0,Credit Card,Sat,0
1856,52,313,Books,21.54,7,3.1,111.24,0,UPI,Wed,0
1857,51,417,Books,51.81,2,27.2,95.59,1,Credit Card,Wed,0
1858,27,47,Books,31.12,5,1.2,198.45,0,Credit Card,Mon,0
1859,18,70,Beauty,16.08,1,19.6,9.71,0,Debit Card,Sat,0
1860,18,166,Beauty,43.05,5,9.4,188.34,0,Debit Card,Thu,0
1861,29,625,Sports,107.93,3,45.0,138.9,0,Debit Card,Fri,0
1862,46,658,Electronics,66.49,4,10.6,324.43,0,UPI,Tue,0
1863,62,43,Clothing,217.85,6,12.4,933.22,0,Credit Card,Sat,0
1864,27,530,Home,72.15,1,5.3,95.69,0,Debit Card,Wed,0
1865,30,54,Electronics,59.7,6,11.6,336.2,0,UPI,Thu,0
1866,68,1115,Electronics,27.18,3,18.5,51.91,1,UPI,Sun,0
1867,20,831,Electronics,103.16,2,9.2,167.87,0,Debit Card,Sun,0
1868,34,242,Books,37.56,2,26.8,53.23,0,Debit Card,Wed,0
1869,18,160,Books,37.52,1,13.4,24.91,0,COD,Tue,0
1870,42,135,Electronics,46.62,3,28.1,77.08,0,Credit Card,Fri,0
1871,42,223,Books,80.74,5,11.8,366.95,1,Debit Card,Thu,0
1872,41,216,Beauty,34.21,1,32.6,19.08,1,PayPal,Wed,0
1873,29,259,Electronics,94.47,3,18.6,227.17,0,UPI,Sun,0
1874,20,258,Electronics,49.37,1,45.0,31.76,1,Credit Card,Tue,0
1875,40,124,Electronics,63.56,2,9.3,112.27,0,Credit Card,Mon,0
1876,52,511,Home,54.81,3,45.0,113.56,0,PayPal,Mon,0
1877,36,1824,Electronics,146.69,7,15.8,979.34,0,Debit Card,Sat,0
1878,48,3,Clothing,219.55,4,24.8,568.25,0,UPI,Fri,0
1879,39,11,Electronics,66.46,6,1.3,742.16,0,COD,Wed,0
1880,40,700,Clothing,61.07,5,6.0,304.47,0,PayPal,Sat,0
1881,40,313,Beauty,29.77,2,27.4,55.39,1,Credit Card,Mon,0
1882,47,59,Home,247.39,4,22.7,591.65,0,Debit Card,Tue,1
1883,39,295,Beauty,3.0,4,23.3,17.2,0,Credit Card,Tue,0
1884,36,438,Clothing,84.09,4,41.9,225.84,0,Credit Card,Fri,0
1885,51,481,Sports,237.7,6,4.8,1450.3,0,Debit Card,Wed,0
1886,25,1198,Home,257.3,5,37.3,692.48,0,PayPal,Thu,0
1887,23,664,Electronics,28.58,2,10.5,40.79,0,COD,Tue,0
1888,22,49,Home,168.81,4,20.2,537.27,0,Credit Card,Sat,0
1889,27,168,Home,15.92,3,7.3,31.07,0,Debit Card,Sun,0
1890,34,409,Electronics,133.55,3,14.8,292.17,0,Credit Card,Wed,0
1891,59,211,Home,276.22,5,15.7,1122.82,0,Debit Card,Wed,0
1892,56,324,Clothing,64.22,2,23.3,87.13,0,Credit Card,Sat,0
1893,41,383,Electronics,30.35,2,29.5,42.16,1,COD,Sun,0
1894,32,283,Electronics,30.38,6,13.4,143.95,0,COD,Tue,0
1895,18,350,Electronics,156.64,4,29.0,350.81,0,UPI,Thu,0
1896,27,132,Home,111.65,4,24.0,276.72,0,Credit Card,Thu,0
1897,32,161,Books,41.69,2,24.2,58.88,1,PayPal,Thu,0
1898,47,263,Electronics,227.3,1,21.0,159.88,0,UPI,Sat,0
1899,52,490,Sports,157.23,5,40.4,611.45,0,PayPal,Sat,0
1900,59,173,Clothing,37.52,4,12.3,123.93,0,Debit Card,Sat,0
1901,18,187,Electronics,117.12,4,40.3,277.46,0,Debit Card,Tue,0
1902,35,616,Beauty,32.1,4,7.3,109.76,0,UPI,Sun,0
1903,56,164,Electronics,86.68,2,2.0,212.4,0,PayPal,Wed,0
1904,60,407,Beauty,47.44,3,18.0,120.53,0,Credit Card,Sun,0
1905,38,18,Electronics,99.52,6,2.8,637.6,0,Debit Card,Sat,0
1906,37,985,Clothing,126.29,2,14.0,154.99,0,Credit Card,Wed,0
1907,35,155,Home,48.92,2,15.8,93.71,1,PayPal,Thu,0
1908,32,305,Home,148.87,4,35.5,314.36,1,Debit Card,Sat,0
1909,66,279,Beauty,7.63,3,35.2,22.5,0,UPI,Tue,0
1910,48,558,Electronics,62.4,3,12.0,186.3,0,Credit Card,Sun,0
1911,57,24,Electronics,78.35,6,45.0,304.96,0,Debit Card,Wed,0
1912,24,63,Beauty,162.24,3,33.3,340.66,0,Debit Card,Fri,0
1913,19,458,Sports,208.22,1,30.6,121.66,1,Credit Card,Wed,0
1914,46,442,Electronics,292.43,4,27.8,632.17,0,UPI,Tue,0
1915,32,116,Books,55.03,4,1.7,313.14,0,UPI,Fri,0
1916,28,1211,Electronics,24.38,2,7.7,42.62,1,UPI,Wed,0
1917,23,582,Home,106.86,4,19.0,467.74,0,COD,Fri,0
1918,45,123,Home,136.32,3,23.1,291.87,0,Credit Card,Sun,0
1919,46,304,Beauty,96.93,7,16.7,809.01,0,Debit Card,Fri,0
1920,37,42,Home,261.81,2,5.9,379.63,0,COD,Thu,0
1921,43,233,Beauty,28.42,3,24.9,63.42,1,Credit Card,Mon,0
1922,49,1544,Electronics,210.11,2,19.7,261.94,1,COD,Thu,0
1923,19,14,Home,18.91,1,45.0,14.92,0,Credit Card,Sat,0
1924,24,520,Electronics,139.87,4,15.5,369.47,1,UPI,Thu,0
1925,30,368,Home,44.44,3,44.0,77.13,0,PayPal,Fri,0
1926,18,389,Clothing,47.54,1,13.6,46.08,0,PayPal,Sat,0
1927,40,681,Electronics,67.62,3,27.9,150.96,1,UPI,Mon,0
1928,33,165,Electronics,195.33,2,22.4,185.21,0,PayPal,Sun,0
1929,39,1065,Electronics,151.89,3,37.6,292.92,0,UPI,Thu,0
1930,34,112,Home,32.73,1,45.0,21.73,0,PayPal,Fri,0
1931,36,567,Home,223.74,3,1.4,526.92,0,UPI,Sat,0
1932,45,322,Beauty,227.52,2,4.3,341.25,1,COD,Sun,0
1933,43,30,Books,28.77,5,16.8,145.45,0,UPI,Wed,0
1934,32,494,Sports,129.23,3,7.4,285.51,0,Credit Card,Sat,0
1935,43,792,Books,30.19,2,12.3,39.95,1,Debit Card,Sat,0
1936,29,759,Electronics,23.16,4,27.1,49.93,1,Credit Card,Mon,0
1937,44,320,Beauty,85.21,2,20.0,141.67,0,UPI,Sun,0
1938,27,499,Electronics,25.98,2,35.5,44.8,1,Debit Card,Tue,0
1939,33,626,Home,25.69,2,13.7,47.41,0,PayPal,Fri,0
1940,29,108,Home,39.1,4,7.3,147.35,1,Credit Card,Sun,0
1941,50,958,Sports,63.04,4,23.1,158.06,1,Debit Card,Sun,0
1942,28,112,Electronics,39.26,3,11.0,126.56,1,Credit Card,Fri,0
1943,19,862,Clothing,45.43,6,45.0,225.0,0,Debit Card,Wed,0
1944,57,12,Beauty,19.53,4,4.6,70.34,0,UPI,Thu,0
1945,18,30,Sports,49.96,1,8.4,62.56,0,Credit Card,Wed,0
1946,36,106,Sports,24.11,1,15.1,21.6,0,UPI,Thu,0
1947,62,285,Clothing,35.31,2,1.8,54.1,0,Credit Card,Thu,1
1948,18,320,Beauty,65.1,1,19.3,46.52,1,UPI,Tue,0
1949,31,775,Books,92.65,3,3.8,276.73,1,UPI,Sun,0
1950,76,15,Beauty,30.44,3,15.1,65.52,0,Debit Card,Thu,0
1951,32,248,Electronics,47.17,3,39.2,84.65,0,PayPal,Mon,0
1952,52,736,Electronics,45.52,1,27.2,28.95,0,Credit Card,Sat,0
1953,61,50,Beauty,65.09,2,17.6,116.17,0,UPI,Sun,0
1954,46,165,Clothing,48.31,2,14.0,84.04,0,Debit Card,Sat,0
1955,33,204,Home,65.82,4,8.0,258.87,1,Debit Card,Mon,0
1956,24,569,Electronics,61.69,2,18.8,145.45,0,COD,Tue,0
1957,52,15,Beauty,25.54,2,5.8,40.38,0,PayPal,Sat,0
1958,51,532,Sports,36.03,2,14.5,77.18,0,Debit Card,Mon,0
1959,34,341,Books,31.4,3,33.5,54.92,0,Debit Card,Mon,0
1960,38,91,Electronics,45.56,1,16.1,54.87,0,PayPal,Tue,0
1961,48,848,Electronics,67.09,3,23.0,155.51,1,Debit Card,Tue,0
1962,40,241,Home,436.03,4,14.2,1334.38,0,Debit Card,Thu,0
1963,39,673,Electronics,68.75,2,12.4,111.88,0,PayPal,Sat,0
1964,40,244,Beauty,73.49,7,17.4,668.17,0,Credit Card,Sat,0
1965,34,576,Sports,54.51,1,41.4,55.96,0,Credit Card,Thu,0
1966,43,116,Sports,256.5,4,23.3,775.74,0,PayPal,Sat,0
1967,41,238,Clothing,283.08,2,11.0,362.3,0,Credit Card,Wed,0
1968,32,50,Clothing,108.74,3,20.2,216.78,0,UPI,Sat,0
